period,bucket,rows,positives,negatives,positive_rate,lift,positive_rate_low_iid,positive_rate_high_iid,low_support
2025-12-29/2026-01-04,value: 3,7916,326,7590,0.041182415361293585,1.0366876113604426,0.03702293941375634,0.045786983263452444,False
2025-12-29/2026-01-04,value: 6,7857,316,7541,0.04021891307114675,1.0124333057557393,0.03609454227104002,0.04479265818346259,False
2025-12-29/2026-01-04,value: 12,7985,312,7673,0.03907326236693801,0.9835937663168788,0.03504008041288911,0.04354972038075132,False
2025-12-29/2026-01-04,value: 24,7996,259,7737,0.0323911955977989,0.8153856664014826,0.028729789069529565,0.036501686017430715,False
2025-12-29/2026-01-04,value: 36,7738,226,7512,0.029206513310933057,0.7352174527610587,0.025682004891145867,0.03319823196791943,False
2025-12-29/2026-01-04,value: 60,8013,274,7739,0.034194434044677396,0.8607787047118287,0.03043334022625431,0.03840193132742213,False
2026-01-05/2026-01-11,value: 3,13856,584,13272,0.04214780600461894,1.0609894526021129,0.038927226521421866,0.045622186421170614,False
2026-01-05/2026-01-11,value: 6,14004,575,13429,0.04105969722936304,1.033598419870687,0.037897156679813825,0.04447395397364975,False
2026-01-05/2026-01-11,value: 12,13965,568,13397,0.04067311134980308,1.0238668684657792,0.037521286690391724,0.04407756760120277,False
2026-01-05/2026-01-11,value: 24,13862,463,13399,0.03340066368489396,0.8407970719922959,0.03053642006979073,0.036523445109121984,False
2026-01-05/2026-01-11,value: 36,13887,459,13428,0.03305249513933895,0.8320326026265311,0.030205875999700062,0.03615737935480722,False
2026-01-05/2026-01-11,value: 60,13956,433,13523,0.031026081971911722,0.7810215726094831,0.028275985350569036,0.03403428238324353,False
2026-01-12/2026-01-18,value: 3,13498,543,12955,0.04022818195288191,1.0126666319164734,0.03704204443884359,0.04367594222576101,False
2026-01-12/2026-01-18,value: 6,13734,609,13125,0.04434250764525994,1.116236819263938,0.041025253161617974,0.04791458957009321,False
2026-01-12/2026-01-18,value: 12,13701,595,13106,0.04342748704474126,1.0932029463748585,0.04014072439032475,0.04697020370088022,False
2026-01-12/2026-01-18,value: 24,13817,438,13379,0.031700079612072087,0.7979881588941997,0.028906448149776113,0.03475403601409977,False
2026-01-12/2026-01-18,value: 36,13491,424,13067,0.03142835964717219,0.791148134604712,0.028615041194120745,0.03450844650449916,False
2026-01-12/2026-01-18,value: 60,13679,404,13275,0.029534322684406755,0.7434694193683261,0.02682663170847327,0.03250618021249929,False
2026-01-19/2026-01-25,value: 3,14050,611,13439,0.043487544483985764,1.0947147761859222,0.04023809068619908,0.04698656332833102,False
2026-01-19/2026-01-25,value: 6,14120,620,13500,0.043909348441926344,1.1053328745607638,0.040652031995830604,0.04741476360274813,False
2026-01-19/2026-01-25,value: 12,13860,599,13261,0.04321789321789322,1.0879268273856064,0.03995720464673576,0.04673171648601693,False
2026-01-19/2026-01-25,value: 24,14173,432,13741,0.030480491074578425,0.7672873775853599,0.027775109932852222,0.03344032097547127,False
2026-01-19/2026-01-25,value: 36,14055,449,13606,0.03194592671647101,0.8041768839892008,0.029164101252568648,0.034983535767327295,False
2026-01-19/2026-01-25,value: 60,13717,453,13264,0.033024713858715464,0.8313332626485956,0.030162502550183563,0.036148405680286946,False
2026-01-26/2026-02-01,value: 3,13838,630,13208,0.04552681023269259,1.146049345064634,0.04217795330770394,0.04912792261788058,False
2026-01-26/2026-02-01,value: 6,14060,569,13491,0.04046941678520626,1.018739251987571,0.03733573281191767,0.04385413712255483,False
2026-01-26/2026-02-01,value: 12,13948,612,13336,0.043877258388299395,1.1045250695607147,0.04060185715758192,0.04740383459606274,False
2026-01-26/2026-02-01,value: 24,13771,446,13325,0.03238690000726164,0.8152775332224452,0.02955818631004131,0.03547642490481545,False
2026-01-26/2026-02-01,value: 36,13846,434,13412,0.03134479271991911,0.7890444989281084,0.02856990080531264,0.03437966157147799,False
2026-01-26/2026-02-01,value: 60,14037,515,13522,0.03668875115765477,0.9235683110800444,0.03370334989223793,0.03992766872247745,False
2026-02-02/2026-02-08,value: 3,13963,607,13356,0.043472033230681086,1.094324310401034,0.04021342905022681,0.046981765540571103,False
2026-02-02/2026-02-08,value: 6,13656,566,13090,0.04144698301113064,1.0433475899592357,0.03823088748726796,0.044920989658951534,False
2026-02-02/2026-02-08,value: 12,13731,577,13154,0.04202170271648096,1.0578150463557194,0.03879189822144581,0.04550768851146937,False
2026-02-02/2026-02-08,value: 24,13995,454,13541,0.03244015719899964,0.8166181799622313,0.029630831737287096,0.03550609130759395,False
2026-02-02/2026-02-08,value: 36,13840,472,13368,0.03410404624277456,0.8585033667155333,0.031207216247432203,0.03725943454744315,False
2026-02-02/2026-02-08,value: 60,13875,477,13398,0.03437837837837838,0.8654091473474733,0.031473295641775825,0.03754121552348705,False
2026-02-09/2026-02-15,value: 3,13729,608,13121,0.04428581834073858,1.1148097757265847,0.04097009564369948,0.04785649297443255,False
2026-02-09/2026-02-15,value: 6,13792,625,13167,0.0453161252900232,1.1407457593460841,0.04196961918326464,0.04891584529262792,False
2026-02-09/2026-02-15,value: 12,13726,582,13144,0.0424012822380883,1.0673702262577291,0.03915636491341626,0.04590226175196435,False
2026-02-09/2026-02-15,value: 24,14160,486,13674,0.034322033898305085,0.8639907840983029,0.031447476699446385,0.037449189622173425,False
2026-02-09/2026-02-15,value: 36,13845,487,13358,0.03517515348501264,0.8854664187542515,0.03223318131364252,0.038374996397705384,False
2026-02-09/2026-02-15,value: 60,14013,477,13536,0.0340398201669878,0.8568865995465775,0.031162906132149466,0.03717213651170747,False
2026-02-16/2026-02-22,value: 3,13848,631,13217,0.045566146735990756,1.147039565411976,0.042217017576872407,0.049167327427641114,False
2026-02-16/2026-02-22,value: 6,13893,652,13241,0.046930108687828404,1.1813746680384745,0.04353688219262397,0.05057381646477291,False
2026-02-16/2026-02-22,value: 12,13658,624,13034,0.04568750915214526,1.1500946293806233,0.04231155789161471,0.04931894906412583,False
2026-02-16/2026-02-22,value: 24,13819,499,13320,0.036109704030682394,0.9089919202185623,0.033125845397936796,0.03935139900982529,False
2026-02-16/2026-02-22,value: 36,13811,501,13310,0.036275432626167545,0.913163816895344,0.033283844777379334,0.039524913963639025,False
2026-02-16/2026-02-22,value: 60,14051,513,13538,0.0365098569496833,0.9190649955867412,0.033533221970593045,0.03973985349155489,False
2026-02-23/2026-03-01,value: 3,13886,651,13235,0.04688175140429209,1.1801573670054648,0.04348943555370255,0.050524701518497375,False
2026-02-23/2026-03-01,value: 6,14207,674,13533,0.04744140212571268,1.1942454908927043,0.04406647122667806,0.05106100329606414,False
2026-02-23/2026-03-01,value: 12,14061,698,13363,0.04964085057961738,1.249612349392508,0.046172163707735435,0.05335554607265392,False
2026-02-23/2026-03-01,value: 24,14227,455,13772,0.031981443733745694,0.8050709561672924,0.029214183434626166,0.03500137693578808,False
2026-02-23/2026-03-01,value: 36,14097,506,13591,0.03589416187841385,0.9035660636479257,0.03294756051333279,0.039093633750662056,False
2026-02-23/2026-03-01,value: 60,14027,513,13514,0.036572324802167246,0.9206375028865259,0.03359068171392533,0.039807728626836444,False
2026-03-02/2026-03-08,value: 3,13995,652,13343,0.046588067166845305,1.172764434659416,0.04321903291963979,0.0502059453307297,False
