period,bucket,rows,positives,negatives,positive_rate,lift,positive_rate_low_iid,positive_rate_high_iid,low_support
2025-12-29/2026-01-04,[other: 60 pooled levels],35520,1266,34254,0.03564189189189189,0.8972156549249058,0.03376353850982735,0.03762067430849204,False
2025-12-29/2026-01-04,value: 164,570,21,549,0.03684210526315789,0.927428703918386,0.02422134660624393,0.05566388670349853,False
2025-12-29/2026-01-04,value: 148,617,19,598,0.03079416531604538,0.7751835195983733,0.0198013295541514,0.04759342674993493,False
2025-12-29/2026-01-04,value: 133,627,30,597,0.04784688995215311,1.2044528622316704,0.03371829425875754,0.06748218635017461,False
2025-12-29/2026-01-04,value: 109,607,22,585,0.036243822075782535,0.912368082461486,0.024054834358897655,0.05426574806040643,False
2025-12-29/2026-01-04,value: 156,614,10,604,0.016286644951140065,0.4099847690658292,0.008870198779397478,0.029718112963556045,False
2025-12-29/2026-01-04,value: 166,575,23,552,0.04,1.0069225928256764,0.02679978703872255,0.059305757167179514,False
2025-12-29/2026-01-04,value: 163,603,24,579,0.03980099502487562,1.00191302768724,0.026889853215061384,0.0585384873624599,False
2025-12-29/2026-01-04,value: 101,583,22,561,0.03773584905660377,0.9499269743638457,0.02505025044260257,0.05647340147666614,False
2025-12-29/2026-01-04,value: 121,620,26,594,0.041935483870967745,1.0556446537688544,0.028776290005937084,0.0607359699298749,False
2025-12-29/2026-01-04,value: 140,638,28,610,0.0438871473354232,1.1047740046676702,0.030536226305904385,0.0626977927782563,False
2025-12-29/2026-01-04,value: 165,573,21,552,0.03664921465968586,0.922573056253892,0.024093882787771536,0.055375888532780373,False
2025-12-29/2026-01-04,value: 120,595,30,565,0.05042016806722689,1.2692301590239619,0.03554334739850109,0.07106493410962611,False
2025-12-29/2026-01-04,value: 138,596,18,578,0.030201342281879196,0.7602603469321383,0.01918773154576622,0.04723225032581632,False
2025-12-29/2026-01-04,value: 179,620,24,596,0.03870967741935484,0.9744412188635578,0.02614869562075979,0.056951678821642426,False
2025-12-29/2026-01-04,value: 157,561,22,539,0.0392156862745098,0.9871790125741926,0.02603794365721952,0.05866097154029458,False
2025-12-29/2026-01-04,value: 143,609,16,593,0.026272577996715927,0.6613613089167004,0.016235312965504296,0.042248750579518796,False
2025-12-29/2026-01-04,value: 139,617,25,592,0.04051863857374392,1.0199783152610176,0.02759355763106052,0.05912980475998774,False
2025-12-29/2026-01-04,value: 147,579,27,552,0.046632124352331605,1.1738734890454776,0.03224367245233395,0.06699679499438643,False
2025-12-29/2026-01-04,value: 131,573,23,550,0.04013961605584642,1.0104371568495008,0.026893842680156346,0.05951024298073039,False
2025-12-29/2026-01-04,value: 103,608,16,592,0.02631578947368421,0.6624490742274187,0.016262120420800812,0.04231753008176149,False
2026-01-05/2026-01-11,[other: 60 pooled levels],62375,2296,60079,0.036809619238476955,0.9266109311133279,0.035360236868192826,0.03831605065719562,False
2026-01-05/2026-01-11,value: 164,1079,48,1031,0.04448563484708063,1.1198397695929674,0.03371585374239,0.05848735662363155,False
2026-01-05/2026-01-11,value: 148,1061,37,1024,0.034872761545711596,0.8778542868649866,0.025404727337831032,0.04769672656959206,False
2026-01-05/2026-01-11,value: 133,1061,40,1021,0.03770028275212064,0.9490316614756611,0.02780693607869362,0.05092915944631352,False
2026-01-05/2026-01-11,value: 109,1093,49,1044,0.04483074107959744,1.1285271511541204,0.034075272822784095,0.05877448044072983,False
2026-01-05/2026-01-11,value: 156,1069,33,1036,0.03086997193638915,0.7770918045661208,0.022064351506755096,0.04303516366062701,False
2026-01-05/2026-01-11,value: 166,1083,26,1057,0.024007386888273315,0.6043395063127328,0.016435178334495436,0.03494440271432318,False
2026-01-05/2026-01-11,value: 163,1003,40,963,0.03988035892323031,1.0039108602449416,0.029422299914696082,0.053849458599198444,False
2026-01-05/2026-01-11,value: 101,1057,50,1007,0.04730368968779565,1.1907788467664102,0.03606361013561028,0.061822325559372435,False
2026-01-05/2026-01-11,value: 121,1085,53,1032,0.04884792626728111,1.2296520142802039,0.03753798159378377,0.06334122164638452,False
2026-01-05/2026-01-11,value: 140,1079,54,1025,0.05004633920296571,1.2598197407920881,0.038558025151632605,0.06472713991999193,False
2026-01-05/2026-01-11,value: 165,1040,35,1005,0.03365384615384615,0.8471704506946797,0.02429632738839383,0.046443781846315375,False
2026-01-05/2026-01-11,value: 120,1045,44,1001,0.042105263157894736,1.05991851876387,0.031513147765916384,0.056051524709902455,False
2026-01-05/2026-01-11,value: 138,1048,28,1020,0.026717557251908396,0.6725628005515014,0.01854874240339552,0.03834334748226776,False
2026-01-05/2026-01-11,value: 179,1048,43,1005,0.04103053435114504,1.0328643008469487,0.030602615469250236,0.0548108829884192,False
2026-01-05/2026-01-11,value: 157,1030,37,993,0.035922330097087375,0.9042751440424763,0.0261725750223258,0.0491208446374817,False
2026-01-05/2026-01-11,value: 143,1038,33,1005,0.031791907514450865,0.8002997486331243,0.022725863662938856,0.044310688040187576,False
2026-01-05/2026-01-11,value: 139,1120,39,1081,0.03482142857142857,0.8765620785759237,0.02557595782708541,0.04724699969805757,False
2026-01-05/2026-01-11,value: 147,1021,30,991,0.029382957884427033,0.739659103446873,0.020658279568646163,0.041635705780227,False
2026-01-05/2026-01-11,value: 131,1064,29,1035,0.02725563909774436,0.6861079697355408,0.019043199680786445,0.038869384916734966,False
2026-01-05/2026-01-11,value: 103,1031,38,993,0.03685741998060136,0.9278142222933004,0.026969239331691562,0.05018408511250059,False
2026-01-12/2026-01-18,[other: 60 pooled levels],61089,2227,58862,0.03645500826662738,0.9176842861328477,0.034997703023684074,0.03797060803163782,False
2026-01-12/2026-01-18,value: 164,1046,41,1005,0.03919694072657744,0.9867071296809926,0.029023627313606637,0.05274248898848852,False
2026-01-12/2026-01-18,value: 148,1036,35,1001,0.033783783783783786,0.8504413790757402,0.024390515803788197,0.0466217122568618,False
2026-01-12/2026-01-18,value: 133,1046,47,999,0.044933078393881457,1.1311032950001625,0.03395704515275777,0.0592393684567802,False
2026-01-12/2026-01-18,value: 109,1033,40,993,0.03872216844143272,0.9747556561720003,0.028564017366761667,0.052298353738706664,False
2026-01-12/2026-01-18,value: 156,1008,45,963,0.044642857142857144,1.1237975366357997,0.033529932518235266,0.059213311003399806,False
2026-01-12/2026-01-18,value: 166,1044,34,1010,0.032567049808429116,0.8198124558446599,0.02339761570792144,0.04516376656602385,False
2026-01-12/2026-01-18,value: 163,1011,32,979,0.03165182987141444,0.7967735650450456,0.022508536952370865,0.044340780476511,False
2026-01-12/2026-01-18,value: 101,996,38,958,0.03815261044176707,0.9604181357273018,0.0279211861939041,0.051932932792986636,False
2026-01-12/2026-01-18,value: 121,1045,33,1012,0.031578947368421054,0.7949388890729024,0.022573046028263447,0.044016101676884564,False
2026-01-12/2026-01-18,value: 140,1021,52,969,0.050930460333006855,1.2820757793079132,0.03904849918519411,0.06617895613729984,False
2026-01-12/2026-01-18,value: 165,1029,46,983,0.04470359572400389,1.1253265128761205,0.03368079675249708,0.05911317274029092,False
2026-01-12/2026-01-18,value: 120,1068,50,1018,0.04681647940074907,1.178514270629303,0.0356903050501156,0.06119105549638433,False
2026-01-12/2026-01-18,value: 138,1056,34,1022,0.032196969696969696,0.8104964052100615,0.0231306979580283,0.04465440161774552,False
2026-01-12/2026-01-18,value: 179,1040,46,994,0.04423076923076923,1.1134240209130077,0.03332282172892833,0.05849328502829263,False
2026-01-12/2026-01-18,value: 157,1098,35,1063,0.031876138433515486,0.8024200990186402,0.023008010394407995,0.0440083994797739,False
2026-01-12/2026-01-18,value: 143,1071,33,1038,0.03081232492997199,0.7756406527368657,0.022022993301817746,0.042955388623758084,False
2026-01-12/2026-01-18,value: 139,1056,50,1006,0.04734848484848485,1.1919064782500906,0.03609793458778647,0.061880360143427876,False
2026-01-12/2026-01-18,value: 147,1037,31,1006,0.029893924783027964,0.7525217063065566,0.02113884870291816,0.04211906465431356,False
2026-01-12/2026-01-18,value: 131,1019,25,994,0.02453385672227674,0.6175923655702137,0.016672309676426963,0.03596679519792152,False
2026-01-12/2026-01-18,value: 103,1071,39,1032,0.036414565826330535,0.9166662259617503,0.026751038988085413,0.049391780168229815,False
2026-01-19/2026-01-25,[other: 60 pooled levels],62924,2332,60592,0.03706058101837137,0.9329284082661137,0.03561258474253091,0.03856509799071967,False
2026-01-19/2026-01-25,value: 164,1129,48,1081,0.042515500442869794,1.0702454485303912,0.03221579486007006,0.0559178605983298,False
2026-01-19/2026-01-25,value: 148,1042,23,1019,0.022072936660268713,0.5556434653308675,0.014752733972912753,0.03290406754353895,False
2026-01-19/2026-01-25,value: 133,1037,45,992,0.04339440694310511,1.0923702188320983,0.03258774298764705,0.05757148157573597,False
2026-01-19/2026-01-25,value: 109,1053,45,1008,0.042735042735042736,1.075772000882133,0.032090235672257016,0.05670402768433929,False
2026-01-19/2026-01-25,value: 156,1062,37,1025,0.03483992467043315,0.8770276820750948,0.025380707494521253,0.04765216073976775,False
2026-01-19/2026-01-25,value: 166,1061,47,1014,0.04429783223374175,1.1151122022339017,0.03347464837861844,0.05840894425408483,False
2026-01-19/2026-01-25,value: 163,1063,39,1024,0.036688617121354655,0.9235649369755734,0.02695322047650288,0.04976057625873383,False
2026-01-19/2026-01-25,value: 101,1048,45,1003,0.042938931297709926,1.0809045008863416,0.03224406699934937,0.05697228593458756,False
2026-01-19/2026-01-25,value: 121,1061,41,1020,0.03864278982092366,0.9727574530125527,0.02861149184213164,0.05200281755540352,False
2026-01-19/2026-01-25,value: 140,1060,43,1017,0.040566037735849055,1.0211714974411341,0.03025458967799103,0.054195455087407134,False
2026-01-19/2026-01-25,value: 165,977,46,931,0.04708290685772774,1.1852210662738258,0.03548273655448245,0.06223077051518021,False
2026-01-19/2026-01-25,value: 120,1059,50,1009,0.047214353163361665,1.1885299726459826,0.03599515670004325,0.061706582311826276,False
2026-01-19/2026-01-25,value: 138,1072,47,1025,0.043843283582089554,1.1036698195617256,0.03312951227884374,0.05781461152165106,False
2026-01-19/2026-01-25,value: 179,1087,42,1045,0.03863845446182153,0.972648318736854,0.02871112116402997,0.051815208405126024,False
