period,bucket,rows,positives,negatives,positive_rate,lift,positive_rate_low_iid,positive_rate_high_iid,low_support
2025-12-29/2026-01-04,[other: 15000 pooled levels],47505,1713,45792,0.0360593621724029,0.9077246613569012,0.03441998862015956,0.037773762132394195,False
2026-01-05/2026-01-11,[other: 15000 pooled levels],83530,3082,80448,0.036896923261103796,0.9288086409340162,0.035639696800155204,0.03819674303197232,False
2026-01-12/2026-01-18,[other: 15000 pooled levels],81920,3013,78907,0.03677978515625,0.9258599158275644,0.03551244923308541,0.03809056243539959,False
2026-01-19/2026-01-25,[other: 15000 pooled levels],83975,3164,80811,0.03767788032152426,0.9484677236381186,0.03641100081883301,0.03898705598724395,False
2026-01-26/2026-02-01,[other: 15000 pooled levels],83500,3206,80294,0.03839520958083832,0.9665250995805744,0.03711301008299265,0.039719879838420354,False
2026-02-02/2026-02-08,[other: 15000 pooled levels],83060,3153,79907,0.03796051047435589,0.955582390795617,0.036682118187825956,0.03928163870088993,False
2026-02-09/2026-02-15,[other: 15000 pooled levels],83265,3265,80000,0.03921215396625233,0.9870900935494606,0.037914889589680735,0.04055193358633167,False
2026-02-16/2026-02-22,[other: 15000 pooled levels],83080,3420,79660,0.041165142031776604,1.0362527887168433,0.039835279790655494,0.042537433587224914,False
2026-02-23/2026-03-01,[other: 15000 pooled levels],84505,3497,81008,0.04138216673569611,1.0417159656562898,0.04006000545972377,0.042746022146637266,False
2026-03-02/2026-03-08,[other: 15000 pooled levels],83600,3431,80169,0.04104066985645933,1.0331194425792152,0.03971684065742144,0.04240667590613842,False
2026-03-09/2026-03-15,[other: 15000 pooled levels],82780,3484,79296,0.04208746073930901,1.0594703773268472,0.04074076964551766,0.04347664930922737,False
2026-03-16/2026-03-22,[other: 15000 pooled levels],82990,3641,79349,0.043872755753705264,1.104411724448213,0.0425002932228779,0.045287442960363265,False
2026-03-23/2026-03-29,[other: 15000 pooled levels],36290,1656,34634,0.0456324056213833,1.1487075046289061,0.04353298797454546,0.0478280067711575,False
