period,bucket,rows,positives,negatives,positive_rate,lift,positive_rate_low_iid,positive_rate_high_iid,low_support
2025-12-29/2026-01-04,value: 0,23505,855,22650,0.036375239310784936,0.915676257036751,0.034056541833891216,0.038845453860909304,False
2025-12-29/2026-01-04,value: 1,24000,858,23142,0.03575,0.8999370673379482,0.03347435116132451,0.03817424149294432,False
2026-01-05/2026-01-11,value: 0,41901,1567,40334,0.03739767547313907,0.9414141088266599,0.035622977583070765,0.03925718780078368,False
2026-01-05/2026-01-11,value: 1,41629,1515,40114,0.0363928991808595,0.9161208100908621,0.03463634479444969,0.03823500754458021,False
2026-01-12/2026-01-18,value: 0,41012,1461,39551,0.03562371988686238,0.896758209864377,0.03387292175951876,0.03746150305676097,False
2026-01-12/2026-01-18,value: 1,40908,1552,39356,0.037938789478830545,0.9550356067672887,0.03613041007524832,0.039833940293797124,False
2026-01-19/2026-01-25,value: 0,42069,1632,40437,0.038793410825073094,0.9765490453133566,0.03698987872633034,0.04068116381590286,False
2026-01-19/2026-01-25,value: 1,41906,1532,40374,0.03655801078604496,0.920277175230836,0.03480321097878018,0.03839776883964886,False
2026-01-26/2026-02-01,value: 0,41629,1577,40052,0.03788224554997718,0.9536122227810491,0.036090546953857314,0.039759223279676584,False
2026-01-26/2026-02-01,value: 1,41871,1629,40242,0.0389052088557713,0.9793633443869426,0.037094950525785625,0.0408000657939384,False
2026-02-02/2026-02-08,value: 0,41636,1576,40060,0.0378518589682006,0.9528472993883095,0.03606101665783359,0.039727971682615125,False
2026-02-02/2026-02-08,value: 1,41424,1577,39847,0.03806971803785245,0.9583314798704203,0.03626931557646457,0.0399557868575976,False
2026-02-09/2026-02-15,value: 0,41772,1669,40103,0.03995499377573494,1.0057896482249198,0.03811872861589368,0.04187586496075076,False
2026-02-09/2026-02-15,value: 1,41493,1596,39897,0.03846431928277059,0.9682648025870506,0.03665620825872898,0.04035788116280159,False
2026-02-16/2026-02-22,value: 0,41703,1701,40002,0.040788432486871445,1.0267698549243913,0.038931934396648826,0.04272952304513457,False
2026-02-16/2026-02-22,value: 1,41377,1719,39658,0.04154481958576021,1.0458104363942153,0.039664290836374114,0.043510466792606756,False
2026-02-23/2026-03-01,value: 0,42279,1734,40545,0.04101326899879373,1.0324296790130578,0.03916419234649392,0.0429457449007917,False
2026-02-23/2026-03-01,value: 1,42226,1763,40463,0.04175152749490835,1.0510139079901408,0.03988504139108754,0.04370138320543209,False
2026-03-02/2026-03-08,value: 0,41763,1686,40077,0.04037066302708139,1.0162533172330115,0.03852483317203945,0.04230104067693349,False
2026-03-02/2026-03-08,value: 1,41837,1745,40092,0.041709491598345964,1.0499557356411822,0.03983546563832398,0.04366766998238995,False
2026-03-09/2026-03-15,value: 0,41409,1749,39660,0.042237194812721875,1.063239642862728,0.04034206906394966,0.04421724479773713,False
2026-03-09/2026-03-15,value: 1,41371,1735,39636,0.041937589132484104,1.0556976496534702,0.04004822176954545,0.043912014362794016,False
2026-03-16/2026-03-22,value: 0,41593,1815,39778,0.043637150482052266,1.0984808176728071,0.041715675214228004,0.04564291575999439,False
2026-03-16/2026-03-22,value: 1,41397,1826,39571,0.04410947653211585,1.1103707119475354,0.042173383030791954,0.046130171438190835,False
2026-03-23/2026-03-29,value: 0,18182,835,17347,0.04592454075459245,1.156061441273567,0.042976693206743286,0.04906422019343537,False
2026-03-23/2026-03-29,value: 1,18108,821,17287,0.04533907665120389,1.1413235154488077,0.042404078664512235,0.048466938651021335,False
