period,bucket,rows,positives,negatives,positive_rate,lift,positive_rate_low_iid,positive_rate_high_iid,low_support
2025-12-29/2026-01-04,value: 1,9508,335,9173,0.0352334875893984,0.8869348669452082,0.031711296329152434,0.039131080695100344,False
2025-12-29/2026-01-04,value: 2,9563,330,9233,0.03450799958172122,0.8686721103013522,0.03103252459582145,0.03835730084218952,False
2025-12-29/2026-01-04,value: 3,9408,334,9074,0.03550170068027211,0.8936866124675168,0.0319480794173987,0.039434493457439754,False
2025-12-29/2026-01-04,value: 4,9475,349,9126,0.03683377308707124,0.9272189575096598,0.03322504652834775,0.04081791134469315,False
2025-12-29/2026-01-04,value: 5,9551,365,9186,0.038215893623704325,0.9620111673682649,0.034552948156240326,0.04225015339006921,False
2026-01-05/2026-01-11,value: 1,16522,613,15909,0.037102045757172256,0.9339722028237194,0.03432589522576633,0.040093399058596074,False
2026-01-05/2026-01-11,value: 2,16659,638,16021,0.038297616903775734,0.9640683927948579,0.035488180094601994,0.041319935855105565,False
2026-01-05/2026-01-11,value: 3,16764,622,16142,0.03710331663087569,0.9340041946098347,0.03434647990429593,0.04007224965521271,False
2026-01-05/2026-01-11,value: 4,16906,608,16298,0.03596356323198864,0.9053131084201042,0.03326055646258579,0.03887740306774364,False
2026-01-05/2026-01-11,value: 5,16679,601,16078,0.036033335331854426,0.9070694860126979,0.03331004285821451,0.0389702975020981,False
2026-01-12/2026-01-18,value: 1,16430,602,15828,0.03664029214850883,0.9223484493016696,0.0338741140324894,0.039623093656124264,False
2026-01-12/2026-01-18,value: 2,16532,591,15941,0.03574885071376724,0.8999081362811135,0.03302481224416852,0.03868859053450484,False
2026-01-12/2026-01-18,value: 3,16629,608,16021,0.036562631547296894,0.9203934939533516,0.033815356906527004,0.03952397370879552,False
2026-01-12/2026-01-18,value: 4,16203,620,15583,0.03826451891625008,0.9632352150094419,0.03541851804964454,0.04132940732379237,False
2026-01-12/2026-01-18,value: 5,16126,592,15534,0.03671090164951011,0.9241259068473281,0.03391706444070606,0.03972541133025798,False
2026-01-19/2026-01-25,value: 1,16657,614,16043,0.036861379600168095,0.9279138980533189,0.03410509372376908,0.03983123547456948,False
2026-01-19/2026-01-25,value: 2,16780,648,16132,0.038617401668653156,0.972118355409771,0.035806066552483064,0.04163993780890624,False
2026-01-19/2026-01-25,value: 3,16773,647,16126,0.03857389852739522,0.9710232480149834,0.03576358355691436,0.0415955225660283,False
2026-01-19/2026-01-25,value: 4,16862,638,16224,0.037836555568734435,0.9524620659215716,0.03506034921651013,0.04082329180700655,False
2026-01-19/2026-01-25,value: 5,16903,617,16286,0.03650239602437437,0.9188771812303176,0.03377889722545063,0.03943652044056667,False
2026-01-26/2026-02-01,value: 1,16421,614,15807,0.037391145484440655,0.9412497289978767,0.03459592960008608,0.04040275223858419,False
2026-01-26/2026-02-01,value: 2,16818,669,16149,0.03977880841955048,1.0013545228332406,0.03692863187411786,0.042839178451848973,False
2026-01-26/2026-02-01,value: 3,16852,644,16208,0.03821504865891289,0.961989897014799,0.03542417346474484,0.041216406121667395,False
2026-01-26/2026-02-01,value: 4,16661,627,16034,0.03763279515035112,0.9473327917017272,0.03484805500509313,0.04063069838892245,False
2026-01-26/2026-02-01,value: 5,16748,652,16096,0.03893002149510389,0.9799879545652331,0.036104727942839344,0.04196677613840596,False
2026-02-02/2026-02-08,value: 1,16629,627,16002,0.03770521378314992,0.9491557906393938,0.03491520816288276,0.04070875915111088,False
2026-02-02/2026-02-08,value: 2,16550,662,15888,0.04,1.0069225928256764,0.03711970161731691,0.0430937921583623,False
2026-02-02/2026-02-08,value: 3,16430,599,15831,0.036457699330493,0.9177520284579734,0.0336984520519817,0.03943365536381779,False
2026-02-02/2026-02-08,value: 4,16586,605,15981,0.03647654648498734,0.9182264690997441,0.03372910094136681,0.03943865426796967,False
