period,bucket,rows,positives,negatives,positive_rate,lift,positive_rate_low_iid,positive_rate_high_iid,low_support
2025-12-29/2026-01-04,value: organic,21392,767,20625,0.03585452505609574,0.9025682833504276,0.03344516172819989,0.03843055588638826,False
2025-12-29/2026-01-04,value: paid,14208,487,13721,0.034276463963963964,0.8628436491872614,0.03140848829087439,0.03739620965442873,False
2025-12-29/2026-01-04,value: email,7108,279,6829,0.039251547552054025,0.9880817508383642,0.03498030470901974,0.04402053664464286,False
2025-12-29/2026-01-04,value: referral,4797,180,4617,0.0375234521575985,0.9445802934574826,0.032505076418606706,0.043281941740928635,False
2026-01-05/2026-01-11,value: organic,37527,1301,36226,0.034668372105417435,0.872709178235807,0.0328645906278371,0.036567411361243154,False
2026-01-05/2026-01-11,value: paid,25058,945,24113,0.03771250698379759,0.9493393828520476,0.035423797248784826,0.04014293482605014,False
2026-01-05/2026-01-11,value: email,12634,520,12114,0.041158777900902326,1.0360925840378181,0.037831934205770266,0.044764564747153034,False
2026-01-05/2026-01-11,value: referral,8311,316,7995,0.03802189868848514,0.9571277202891162,0.034119049990721434,0.04235161538151726,False
2026-01-12/2026-01-18,value: organic,37040,1315,35725,0.035502159827213824,0.8936981706032429,0.033665334542778154,0.03743532227621212,False
2026-01-12/2026-01-18,value: paid,24393,879,23514,0.036034928053129994,0.907109579688609,0.03376814599255968,0.03844781941404827,False
2026-01-12/2026-01-18,value: email,12282,521,11761,0.042419801335287416,1.0678364086919425,0.03899616932991287,0.04612957987710023,False
2026-01-12/2026-01-18,value: referral,8205,298,7907,0.03631931748933577,0.9142685334005227,0.03248340422817379,0.04058920435243693,False
2026-01-19/2026-01-25,value: organic,37746,1361,36385,0.03605680072060616,0.9076601817647868,0.03422276144780546,0.03798526257248535,False
2026-01-19/2026-01-25,value: paid,25377,942,24435,0.03712022697718406,0.9344298798535949,0.03486335490447482,0.039517215254463146,False
2026-01-19/2026-01-25,value: email,12513,565,11948,0.04515304083752897,1.136640423852208,0.0416523894699523,0.04893288018860595,False
2026-01-19/2026-01-25,value: referral,8339,296,8043,0.03549586281328696,0.8935396554634855,0.031733607566227826,0.03968587963866502,False
2026-01-26/2026-02-01,value: organic,37458,1387,36071,0.037028138181429866,0.9321117226288197,0.03516285459657273,0.038988371041232345,False
2026-01-26/2026-02-01,value: paid,24984,941,24043,0.03766410502721742,0.9481209572616089,0.03537357412951442,0.04009678860383778,False
2026-01-26/2026-02-01,value: email,12511,568,11943,0.04540004795779714,1.1428583501018788,0.041889596706484344,0.04918958017092728,False
2026-01-26/2026-02-01,value: referral,8547,310,8237,0.03627003627003627,0.9130279740726561,0.03251015634648813,0.040446576838778114,False
2026-02-02/2026-02-08,value: organic,37322,1387,35935,0.0371630673597342,0.9355083035804707,0.03529110796465243,0.039130294212852815,False
2026-02-02/2026-02-08,value: paid,24919,909,24010,0.036478189333440346,0.9182678246303422,0.034220999880538915,0.03887826778646732,False
2026-02-02/2026-02-08,value: email,12422,530,11892,0.0426662373208823,1.0740399577314612,0.03925128854935933,0.046363956289090485,False
2026-02-02/2026-02-08,value: referral,8397,327,8070,0.03894247945694891,0.980301559646291,0.03501105631157235,0.04329555881088963,False
2026-02-09/2026-02-15,value: organic,37624,1458,36166,0.038751860514565174,0.9755030966536229,0.03684827863072381,0.04074962083996791,False
2026-02-09/2026-02-15,value: paid,24623,925,23698,0.037566502863176705,0.9456640116595771,0.035262727714407915,0.04001454492815,False
2026-02-09/2026-02-15,value: email,12573,590,11983,0.046925952437763464,1.181270042486179,0.04336574736708295,0.050762930544366265,False
2026-02-09/2026-02-15,value: referral,8445,292,8153,0.03457667258732978,0.8704008203229647,0.030886714810270725,0.03868986106534596,False
2026-02-16/2026-02-22,value: organic,37206,1498,35708,0.040262323281191205,1.0135260737870662,0.03831191449225914,0.042307656599989474,False
2026-02-16/2026-02-22,value: paid,25045,991,24054,0.039568776202834895,0.9960673682274359,0.03722420791456746,0.04205456679784145,False
2026-02-16/2026-02-22,value: email,12440,605,11835,0.04863344051446945,1.2242527505215721,0.04499090318766246,0.05255465481687758,False
2026-02-16/2026-02-22,value: referral,8389,326,8063,0.03886041244486828,0.9782356814315488,0.034931428507920324,0.04321152963546495,False
2026-02-23/2026-03-01,value: organic,37908,1476,36432,0.0389363722697056,0.9801478230259433,0.037035312195793445,0.04093086789681132,False
2026-02-23/2026-03-01,value: paid,25385,1027,24358,0.04045696277329131,1.018425746338359,0.03810192701945548,0.04295106085155075,False
2026-02-23/2026-03-01,value: email,12821,655,12166,0.051088058653771154,1.2860430120521371,0.047409538669227105,0.0550355062102211,False
2026-02-23/2026-03-01,value: referral,8391,339,8052,0.04040042903110475,1.0170026187817431,0.03639357577005424,0.04482790556051505,False
2026-03-02/2026-03-08,value: organic,37949,1503,36446,0.0396057867137474,0.9969990362176815,0.03768969280395728,0.04161507972767015,False
2026-03-02/2026-03-08,value: paid,24921,982,23939,0.03940451827775771,0.9919324928321639,0.037059140335643954,0.041891871732851714,False
2026-03-02/2026-03-08,value: email,12395,596,11799,0.04808390480032271,1.2104192523680983,0.0444555217065234,0.05199231681067589,False
2026-03-02/2026-03-08,value: referral,8335,350,7985,0.041991601679664065,1.0570573110047592,0.03789254461582851,0.04651264072034092,False
2026-03-09/2026-03-15,value: organic,37389,1542,35847,0.04124207654657787,1.0381894662448803,0.03927317442025188,0.04330523733861956,False
2026-03-09/2026-03-15,value: paid,24668,1008,23660,0.04086265607264472,1.0286382900602824,0.038462803119768366,0.043405486370984625,False
