period,bucket,rows,positives,negatives,positive_rate,lift,positive_rate_low_iid,positive_rate_high_iid,low_support
2025-12-29/2026-01-04,value: 1,28531,823,27708,0.028845816830815604,0.7261376168864846,0.026966224665408937,0.030852265800067082,False
2025-12-29/2026-01-04,value: 2,16575,818,15757,0.04935143288084465,1.2423268189010608,0.046157108305445976,0.05275459568145864,False
2025-12-29/2026-01-04,value: 3,2399,72,2327,0.030012505210504376,0.7555067390938798,0.023900502632151717,0.03762725995824997,False
2026-01-05/2026-01-11,value: 1,50153,1449,48704,0.028891591729308316,0.7272899113733999,0.027461335339227552,0.03039401149721823,False
2026-01-05/2026-01-11,value: 2,29265,1524,27741,0.052075858534085084,1.3109089624691022,0.049588602017931374,0.05468069279219738,False
2026-01-05/2026-01-11,value: 3,4112,109,4003,0.026507782101167315,0.6672821170841362,0.02202222275658993,0.031877195148651255,False
2026-01-12/2026-01-18,value: 1,49266,1414,47852,0.02870133560670645,0.7225005816666192,0.027263326917973466,0.0302128364909858,False
2026-01-12/2026-01-18,value: 2,28549,1481,27068,0.051875722442117064,1.3058709236530412,0.04936290818508451,0.05450911670946312,False
2026-01-12/2026-01-18,value: 3,4105,118,3987,0.02874543239951279,0.7236106330903156,0.024058017177802406,0.03431402302487132,False
2026-01-19/2026-01-25,value: 1,50272,1518,48754,0.03019573520050923,0.7601191995093575,0.028735367645631702,0.031727896033615303,False
2026-01-19/2026-01-25,value: 2,29382,1513,27869,0.05149411204138588,1.296264620299204,0.049025222279237744,0.054080263506034267,False
2026-01-19/2026-01-25,value: 3,4321,133,4188,0.03077991205739412,0.7748247213944397,0.026032206809571183,0.036361169084091045,False
2026-01-26/2026-02-01,value: 1,50215,1478,48737,0.029433436224235787,0.7409297979669172,0.027990743715307766,0.030948120122237268,False
2026-01-26/2026-02-01,value: 2,29052,1608,27444,0.055349029326724496,1.3933047030012458,0.05277796877743101,0.058037664057846015,False
2026-01-26/2026-02-01,value: 3,4233,120,4113,0.028348688873139617,0.7136233825837537,0.02376060963289789,0.03379204160285694,False
2026-02-02/2026-02-08,value: 1,49844,1521,48323,0.030515207447235373,0.7681612950845909,0.029041035527996972,0.032061739831631464,False
2026-02-02/2026-02-08,value: 2,29046,1505,27541,0.051814363423535084,1.304326329100946,0.0493240694139403,0.05442319072491225,False
2026-02-02/2026-02-08,value: 3,4170,127,4043,0.030455635491606715,0.7666616863840582,0.02565678556810972,0.036118790089128223,False
2026-02-09/2026-02-15,value: 1,49927,1561,48366,0.03126564784585495,0.7870521798830697,0.029774774075832747,0.03282864632513645,False
2026-02-09/2026-02-15,value: 2,29206,1571,27635,0.05379031705813874,1.3540671380274067,0.05126113833979696,0.056436860064460824,False
2026-02-09/2026-02-15,value: 3,4132,133,3999,0.03218780251694095,0.8102656391929753,0.027225723368378398,0.03801890979936338,False
2026-02-16/2026-02-22,value: 1,49964,1645,48319,0.032923705067648704,0.8287905618036174,0.03139465818878437,0.03452456831082741,False
2026-02-16/2026-02-22,value: 2,29057,1620,27437,0.055752486492067314,1.403460956376773,0.05317259150521947,0.058449828768371986,False
2026-02-16/2026-02-22,value: 3,4059,155,3904,0.038186745503818675,0.9612774198569836,0.03271426129790153,0.044532528172389965,False
2026-02-23/2026-03-01,value: 1,50763,1649,49114,0.03248428973858913,0.817729131242017,0.03097712060997085,0.03406221144102879,False
2026-02-23/2026-03-01,value: 2,29518,1707,27811,0.057829121214174405,1.4557362168451706,0.055223383488435585,0.06054993179029318,False
2026-02-23/2026-03-01,value: 3,4224,141,4083,0.033380681818181816,0.8402940671663137,0.028373511618715434,0.03923580192929689,False
2026-03-02/2026-03-08,value: 1,50298,1620,48678,0.032208040081116544,0.8107750807077795,0.03070048106723007,0.03378704791272279,False
2026-03-02/2026-03-08,value: 2,29161,1666,27495,0.057131099756524126,1.4381648774455411,0.05452512493406199,0.059853739889555724,False
2026-03-02/2026-03-08,value: 3,4141,145,3996,0.035015696691620385,0.8814524025580964,0.029833975177690084,0.041059317542919554,False
2026-03-09/2026-03-15,value: 1,49603,1660,47943,0.03346571779932665,0.8424346834317595,0.0319187789313963,0.03508491171034431,False
2026-03-09/2026-03-15,value: 2,29085,1676,27409,0.05762420491662369,1.4505778456041205,0.05500405652074046,0.060361193194390164,False
2026-03-09/2026-03-15,value: 3,4092,148,3944,0.03616813294232649,0.9104627549987788,0.03086868470566837,0.04233763000042546,False
2026-03-16/2026-03-22,value: 1,49938,1759,48179,0.035223677359926306,0.8866879134028018,0.03364226867797146,0.03687658597268477,False
2026-03-16/2026-03-22,value: 2,28869,1761,27108,0.06099968824690845,1.5355491062783748,0.05829690042802287,0.06381929183692459,False
2026-03-16/2026-03-22,value: 3,4183,121,4062,0.028926607697824527,0.7281713706186161,0.024263777700533166,0.034453864521806966,False
2026-03-23/2026-03-29,value: 1,21726,781,20945,0.03594771241830065,0.9049140948596764,0.033553215677033024,0.03850628194001375,False
2026-03-23/2026-03-29,value: 2,12802,809,11993,0.06319325105452273,1.5907678050225984,0.059108150801506866,0.0675404153263805,False
2026-03-23/2026-03-29,value: 3,1762,66,1696,0.03745743473325766,0.9429184325552589,0.029550405364894138,0.04737691907985809,False
