period,bucket,rows,positives,negatives,positive_rate,lift,positive_rate_low_iid,positive_rate_high_iid,low_support
2025-12-29/2026-01-04,value: 5,12045,417,11628,0.034620174346201744,0.8714958929188608,0.03150088487212254,0.038036212257438286,False
2025-12-29/2026-01-04,value: 4,11680,389,11291,0.033304794520547944,0.838383751303913,0.03020110051464191,0.03671537225471806,False
2025-12-29/2026-01-04,value: 3,11845,454,11391,0.03832840861122837,0.9648435144425013,0.0350179691551287,0.04193820094721387,False
2025-12-29/2026-01-04,value: 6,11935,453,11482,0.037955592794302474,0.9554585977168653,0.034673341142061526,0.041535180594231585,False
2026-01-05/2026-01-11,value: 5,12250,477,11773,0.03893877551020408,0.9802083199547912,0.03565512290611468,0.04251150443597569,False
2026-01-05/2026-01-11,value: 4,12145,412,11733,0.03392342527789214,0.8539565834585812,0.03084831339447539,0.03729328361514217,False
2026-01-05/2026-01-11,value: 0,11705,445,11260,0.038017941050832976,0.9570280944199616,0.034702266137468234,0.041636751857120034,False
2026-01-05/2026-01-11,value: 1,11890,414,11476,0.03481917577796468,0.8765053688600296,0.03167141117035339,0.03826742748835305,False
2026-01-05/2026-01-11,value: 2,12010,455,11555,0.03788509575353872,0.9536839711400558,0.03461573047046271,0.041449986057679244,False
2026-01-05/2026-01-11,value: 3,11505,409,11096,0.03554976097348979,0.8948964373439845,0.03231832567733828,0.039091247715543245,False
2026-01-05/2026-01-11,value: 6,12025,470,11555,0.03908523908523909,0.9838952570230103,0.03576604814336454,0.04269881998644022,False
2026-01-12/2026-01-18,value: 5,11780,440,11340,0.03735144312393888,0.9402502989034329,0.0340752707354899,0.04092925660046658,False
2026-01-12/2026-01-18,value: 4,12015,463,11552,0.03853516437786101,0.9700481907579863,0.03523828094859181,0.04212703433629185,False
2026-01-12/2026-01-18,value: 0,11425,433,10992,0.037899343544857765,0.9540426317144811,0.03455037418952218,0.041558955172935376,False
2026-01-12/2026-01-18,value: 1,11845,434,11411,0.03663993246095399,0.9223393948635364,0.03340397975468424,0.04017633287340521,False
2026-01-12/2026-01-18,value: 2,11650,413,11237,0.03545064377682403,0.8924013537274772,0.03224300085478609,0.03896454575145284,False
2026-01-12/2026-01-18,value: 3,11600,412,11188,0.035517241379310345,0.8940778194917645,0.032299949944200074,0.03904206741776656,False
2026-01-12/2026-01-18,value: 6,11605,418,11187,0.03601895734597156,0.9067075480420782,0.03277937782103195,0.03956560697351541,False
2026-01-19/2026-01-25,value: 5,11850,471,11379,0.039746835443037976,1.0005496650229824,0.03637590608846587,0.04341607207375879,False
