period,bucket,rows,positives,negatives,positive_rate,lift,positive_rate_low_iid,positive_rate_high_iid,low_support
2025-12-29/2026-01-04,[missing or nonfinite],3765,140,3625,0.03718459495351926,0.9360502190942543,0.03159709869818323,0.0437155569075293,False
2025-12-29/2026-01-04,value: 1,8825,336,8489,0.038073654390934845,0.9584305699417204,0.034277685769148414,0.04227159444762073,False
2025-12-29/2026-01-04,value: 2,8703,322,8381,0.03699873606802252,0.9313715813221528,0.03323292268897067,0.041173101801619025,False
2025-12-29/2026-01-04,value: 3,8798,330,8468,0.03750852466469652,0.9442045227110515,0.03373584572629949,0.04168490138968392,False
2025-12-29/2026-01-04,value: 4,8785,311,8474,0.03540125213431986,0.8911580147091217,0.031735629588893456,0.0394730117039341,False
2025-12-29/2026-01-04,value: 5,8629,274,8355,0.03175338973229806,0.7993301380062444,0.028257100576428253,0.035666401488682005,False
2026-01-05/2026-01-11,[missing or nonfinite],6737,258,6479,0.038295977438028796,0.964027122417339,0.03397024729572747,0.04314793772558884,False
2026-01-05/2026-01-11,value: 1,15369,540,14829,0.035135662697638105,0.884472314603854,0.03233893751920121,0.038164714113711654,False
2026-01-05/2026-01-11,value: 2,15491,553,14938,0.03569814731134207,0.8986317762452377,0.032889637621438025,0.03873687509701891,False
2026-01-05/2026-01-11,value: 3,15414,625,14789,0.04054755417153237,1.0207062094784738,0.03754655864954106,0.04377750102311561,False
2026-01-05/2026-01-11,value: 4,15148,534,14614,0.035252178505413255,0.8874053745856073,0.032431242993090574,0.03830876981219906,False
2026-01-05/2026-01-11,value: 5,15371,572,14799,0.0372129334460998,0.9367635858049036,0.034334375400917806,0.04032274948033856,False
2026-01-12/2026-01-18,[missing or nonfinite],6394,267,6127,0.041757898029402565,1.051174273867906,0.037123719502084665,0.04694236157892945,False
2026-01-12/2026-01-18,value: 1,15254,576,14678,0.03776058738691491,0.9505497139563224,0.03485016508133762,0.04090376524623776,False
2026-01-12/2026-01-18,value: 2,14992,530,14462,0.035352187833511205,0.8899229158844859,0.03251315512176977,0.03842927660118851,False
2026-01-12/2026-01-18,value: 3,15060,545,14515,0.03618857901726428,0.9109774453685154,0.03332213856325696,0.0392915743340061,False
2026-01-12/2026-01-18,value: 4,15064,514,14550,0.03412108337758896,0.858932243614574,0.031338777211228366,0.037140935801457706,False
2026-01-12/2026-01-18,value: 5,15156,581,14575,0.038334652942728954,0.9650007034041271,0.0353930113830352,0.041510263759222565,False
2026-01-19/2026-01-25,[missing or nonfinite],6710,247,6463,0.036810730253353206,0.9266388987628245,0.03256388823266878,0.0415876183041182,False
2026-01-19/2026-01-25,value: 1,15350,568,14782,0.03700325732899023,0.9314853953175639,0.034130973465430085,0.040107220401412395,False
2026-01-19/2026-01-25,value: 2,15428,578,14850,0.03746435053150117,0.9430925243927292,0.03458117534051976,0.04057780435193553,False
2026-01-19/2026-01-25,value: 3,15390,557,14833,0.03619233268356075,0.9110719366535116,0.03335542358302913,0.03926072371269148,False
2026-01-19/2026-01-25,value: 4,15555,606,14949,0.038958534233365476,0.980705707573706,0.036029826935125624,0.04211490267335068,False
2026-01-19/2026-01-25,value: 5,15542,608,14934,0.039119804400977995,0.9847653719566518,0.03618385117547001,0.04228352944538132,False
2026-01-26/2026-02-01,[missing or nonfinite],6697,263,6434,0.03927131551440944,0.9885793710361092,0.034877213682936156,0.044193670485384834,False
2026-01-26/2026-02-01,value: 1,15297,596,14701,0.03896188795188599,0.9807901309474131,0.036009392376236765,0.04214588176597782,False
2026-01-26/2026-02-01,value: 2,15216,536,14680,0.035226077812828605,0.8867483401593103,0.032412249416115646,0.038274522304307765,False
2026-01-26/2026-02-01,value: 3,15642,597,15045,0.038166474875335636,0.9607671460122249,0.035275526409732354,0.041284207496134644,False
2026-01-26/2026-02-01,value: 4,15423,618,14805,0.04007002528690916,1.0086853439121248,0.037087587810154234,0.04328151834357386,False
2026-01-26/2026-02-01,value: 5,15225,596,14629,0.03914614121510673,0.9854283502858837,0.03617993517999088,0.042344847027131705,False
2026-02-02/2026-02-08,[missing or nonfinite],6632,269,6363,0.040560916767189384,1.0210425869651196,0.03607305614169749,0.04558071183680827,False
2026-02-02/2026-02-08,value: 1,15198,610,14588,0.04013686011317279,1.0103677813259353,0.03713074663035818,0.04337538561262572,False
2026-02-02/2026-02-08,value: 2,15352,575,14777,0.03745440333507035,0.9428421229721925,0.034564761822981696,0.04057546816147839,False
2026-02-02/2026-02-08,value: 3,15432,587,14845,0.03803784344219803,0.9575290986078798,0.03513296399611448,0.04117265639801219,False
