period,bucket,rows,positives,negatives,positive_rate,lift,positive_rate_low_iid,positive_rate_high_iid,low_support
2025-12-29/2026-01-04,value: MONEY_MARKET,15896,569,15327,0.03579516859587317,0.901074099329721,0.033017468435018696,0.03879717586681106,False
2025-12-29/2026-01-04,value: SAVINGS,15840,575,15265,0.03630050505050505,0.9137949666584027,0.03349840365762166,0.03932746132086937,False
2025-12-29/2026-01-04,value: CD,15769,569,15200,0.03608345487982751,0.9083311486426056,0.03328375374626681,0.039109128779166724,False
2026-01-05/2026-01-11,value: MONEY_MARKET,27982,1027,26955,0.036702165677935814,0.923905995668617,0.034561890193033684,0.03896962973102046,False
2026-01-05/2026-01-11,value: SAVINGS,27889,1080,26809,0.03872494531894295,0.9748255586895644,0.036523349870742565,0.041053596243379904,False
2026-01-05/2026-01-11,value: CD,27659,975,26684,0.035250732130590406,0.8873689648984369,0.033141155931301076,0.03748938510437708,False
2026-01-12/2026-01-18,value: MONEY_MARKET,27256,990,26266,0.0363222776636337,0.9143430500600048,0.03416570770153713,0.038609530621749814,False
2026-01-12/2026-01-18,value: SAVINGS,27377,1044,26333,0.038134200241078275,0.9599546945520018,0.03592957101728293,0.04046842653756616,False
2026-01-12/2026-01-18,value: CD,27287,979,26308,0.03587789057060139,0.9031564649616459,0.03373567644181928,0.03815076435484607,False
2026-01-19/2026-01-25,value: MONEY_MARKET,27912,1035,26877,0.03708082545141875,0.9334380226914725,0.03492698635562163,0.03936206783176032,False
2026-01-19/2026-01-25,value: SAVINGS,28166,1073,27093,0.038095576226656255,0.9589824097333229,0.03592225788676646,0.0403948723307884,False
2026-01-19/2026-01-25,value: CD,27897,1056,26841,0.037853532637918054,0.9528894307845953,0.03567695334507913,0.04015737093304342,False
2026-01-26/2026-02-01,value: MONEY_MARKET,27773,1052,26721,0.03787851510459799,0.953518316037709,0.03569650668179412,0.04018834372301449,False
2026-01-26/2026-02-01,value: SAVINGS,27895,1082,26813,0.03878831331779889,0.9764207254323194,0.0365851632907596,0.04111847404559631,False
2026-01-26/2026-02-01,value: CD,27832,1072,26760,0.03851681517677494,0.9695862851296396,0.03631890998637514,0.04084209346301334,False
2026-02-02/2026-02-08,value: MONEY_MARKET,27837,1140,26697,0.040952688867334844,1.0309046914370004,0.03868724588915497,0.043344809866010234,False
2026-02-02/2026-02-08,value: SAVINGS,27305,984,26321,0.03603735579564182,0.9071706934082271,0.03389109331710958,0.03831414694524487,False
2026-02-02/2026-02-08,value: CD,27918,1029,26889,0.03685794111326026,0.927827340799503,0.0347107693372842,0.03913255012506252,False
2026-02-09/2026-02-15,value: MONEY_MARKET,27901,1064,26837,0.03813483387692197,0.9599706451081679,0.035950395815805475,0.04044643524903545,False
2026-02-09/2026-02-15,value: SAVINGS,27895,1095,26800,0.03925434665710701,0.9881522128913028,0.03703812124640089,0.04159745443006052,False
2026-02-09/2026-02-15,value: CD,27469,1106,26363,0.04026356984236776,1.0135574535523664,0.038002470923644706,0.04265323635519793,False
2026-02-16/2026-02-22,value: MONEY_MARKET,27653,1118,26535,0.040429609807254185,1.0177371883512696,0.03817124546679799,0.042815640261121356,False
2026-02-16/2026-02-22,value: SAVINGS,27853,1194,26659,0.04286791368972821,1.079116770037211,0.04055144665781864,0.04531045776362941,False
2026-02-16/2026-02-22,value: CD,27574,1108,26466,0.040182780880539636,1.0115237477794747,0.03792811296179761,0.04256554939155833,False
2026-02-23/2026-03-01,value: MONEY_MARKET,28164,1202,26962,0.04267859679022866,1.0743510834544658,0.04037963452339391,0.04510229572464375,False
2026-02-23/2026-03-01,value: SAVINGS,27917,1174,26743,0.04205322921517355,1.058608664950876,0.039761133566811276,0.04447133708738906,False
2026-02-23/2026-03-01,value: CD,28424,1121,27303,0.03943850267379679,0.9927879842365459,0.03723732867324515,0.04176414817380706,False
2026-03-02/2026-03-08,value: MONEY_MARKET,27923,1195,26728,0.04279626114672492,1.0773130559276254,0.0404845286017398,0.04523377442764197,False
2026-03-02/2026-03-08,value: SAVINGS,27899,1146,26753,0.041076741101831606,1.034027466377133,0.03881036401731328,0.04346948057159431,False
2026-03-02/2026-03-08,value: CD,27778,1090,26688,0.03923968608251134,0.9877831612966982,0.03701933975182183,0.041587453180089,False
2026-03-09/2026-03-15,value: MONEY_MARKET,27691,1147,26544,0.04142140045502149,1.0427035986160222,0.0391373528546552,0.043832663862621975,False
2026-03-09/2026-03-15,value: SAVINGS,27448,1153,26295,0.042006703584960656,1.0574374722457056,0.03969689922652406,0.04444468603964419,False
2026-03-09/2026-03-15,value: CD,27641,1184,26457,0.04283491914185449,1.0782861961448582,0.040510704772767234,0.045286186569646544,False
2026-03-16/2026-03-22,value: MONEY_MARKET,27883,1243,26640,0.04457913423950077,1.1221934358590502,0.04221884800109431,0.0470648904422621,False
2026-03-16/2026-03-22,value: SAVINGS,27552,1193,26359,0.04329994192799071,1.0899922448833406,0.040959660229283254,0.04576755738778936,False
2026-03-16/2026-03-22,value: CD,27555,1205,26350,0.043730720377426965,1.100836258714335,0.04137912827909128,0.04620951228214326,False
2026-03-23/2026-03-29,value: MONEY_MARKET,12128,539,11589,0.044442612137203165,1.1187567561284621,0.040917008163928174,0.04825671393694216,False
2026-03-23/2026-03-29,value: SAVINGS,12103,550,11553,0.045443278525985294,1.1439465959971125,0.041874752700165684,0.04930026289537325,False
2026-03-23/2026-03-29,value: CD,12059,567,11492,0.04701882411476905,1.1836079072314423,0.04338285175823127,0.05094330370895113,False
